Day of Start Time,Location Name,Shift Name,Calculated OEE,Avg. Availability,Avg. Performance,Avg. Quality,Down Seconds,Out Count,Target,Theoretical Quantity
18-Feb-20,Packing Line 11,1st,61.60%,0.906977921,0.679015656,1,1909,10873.00098,0.600000038,17655.213
19-Feb-20,Packing Line 11,1st,53.10%,0.570260048,1.27909502,1,1978,7671.000031,1.200000076,14455.705
20-Feb-20,Packing Line 11,1st,71.60%,1,0.74114006,1,0,6915,1.200000114,9652.9209
21-Feb-20,Packing Line 11,1st,10.90%,0.17851469,0.609973145,1,4137,409.999939,0.600000038,3765.2959
25-Feb-20,Packing Line 11,1st,45.00%,0.833954468,0.540121269,1,4500,11063,0.600000076,24560.619
26-Feb-20,Packing Line 11,1st,40.60%,0.843922119,0.480800056,1,2663,6125.998535,0.600000038,15097.672
27-Feb-20,Packing Line 11,1st,54.60%,0.854656906,0.638812675,1,2965,9381.000977,0.600000038,17182.4
28-Feb-20,Packing Line 11,1st,70.80%,0.995510101,0.710871887,1,97,14000,0.600000038,19782.949
29-Feb-20,Packing Line 11,1st,44.90%,0.585059662,0.674063435,1,7745,8678,1.200000076,19315.348
2-Mar-20,Packing Line 11,1st,71.80%,0.973651123,0.736919556,1,503,11432.00195,0.600000076,15933.048
3-Mar-20,Packing Line 11,1st,71.20%,0.912713242,0.780333252,1,2149,14162.00293,0.600000038,19884.297
4-Mar-20,Packing Line 11,1st,37.50%,0.719240417,0.52160408,1,6816,7807.001465,0.600000038,20809.861
5-Mar-20,Packing Line 11,1st,51.50%,0.808727417,0.637066002,1,4186,10322,0.600000038,20034.441
6-Mar-20,Packing Line 11,1st,72.40%,0.94336113,0.7675914,1,1278,15392,0.600000038,21256.266
7-Mar-20,Packing Line 11,1st,77.20%,0.999256516,0.772947311,1,13,10933.99902,0.600000076,14156.379
8-Mar-20,Packing Line 11,1st,57.10%,1,0.570698128,1,0,7067,0.600000038,12383.079
9-Mar-20,Packing Line 11,1st,60.90%,1,0.608648415,1,0,15164,0.600000038,24914.219
10-Mar-20,Packing Line 11,1st,66.00%,0.989029846,0.667661819,1,300,16534,0.600000038,25038.713
11-Mar-20,Packing Line 11,1st,62.30%,0.966542206,0.644905853,1,681,11587,0.600000038,18588.906
12-Mar-20,Packing Line 11,1st,59.50%,0.829627533,0.716982498,1,4176,13349,0.600000038,22441.766
13-Mar-20,Packing Line 11,1st,34.50%,0.602345276,0.572996864,1,9902,7187.000977,0.600000038,20823.318
14-Mar-20,Packing Line 11,1st,66.10%,0.95156601,0.694393845,1,300,3746,0.600000038,5669.2158
15-Mar-20,Packing Line 11,1st,18.90%,0.485066948,0.389856567,1,10500,3084,0.600000038,16308.268
16-Mar-20,Packing Line 11,1st,64.50%,0.846619492,0.704908396,1,2404,12639,1.800000114,19590.008
17-Mar-20,Packing Line 11,1st,57.20%,0.950612068,0.594818668,1,902,9140,1.200000114,15989.864
18-Mar-20,Packing Line 11,1st,68.40%,0.987998962,0.696250248,1,279,14804,1.2,21637.279
19-Mar-20,Packing Line 11,1st,79.90%,1,0.799554138,1,0,19921,1.200000076,24931.535
20-Mar-20,Packing Line 11,1st,67.10%,0.886380539,0.782482402,1,5344,25846,1.8,38521.93
21-Mar-20,Packing Line 11,1st,62.40%,0.928934479,0.67832056,1,2100,15348.99316,1.2,24580.535
22-Mar-20,Packing Line 11,1st,67.90%,0.975210686,0.69293663,1,600,13059.99805,1.199999924,19236.549
23-Mar-20,Packing Line 11,1st,52.50%,0.788040187,0.686800995,1,3736,8585,1.800000153,16357.246
25-Mar-20,Packing Line 11,1st,39.20%,1,0.392072639,1,0,191,0.600000076,487.15463
26-Mar-20,Packing Line 11,1st,53.00%,0.786426163,0.674454422,1,2700,6076,0.599999962,11455.319
27-Mar-20,Packing Line 11,1st,54.20%,0.863989525,0.654258461,1,3514,12411.00391,1.2,22885.066
28-Mar-20,Packing Line 11,1st,62.90%,0.926253662,0.693987961,1,2400,15420,1.200000076,24522.711
29-Mar-20,Packing Line 11,1st,52.30%,0.896582832,0.586581993,1,2701,11496,1.200000076,21976.184
30-Mar-20,Packing Line 11,1st,61.80%,0.954462814,0.661728134,1,601,5354.999634,1.200000076,8669.46
31-Mar-20,Packing Line 11,1st,31.60%,0.659962311,0.479352379,1,4328,4096,0.600000038,12947.5
1-Apr-20,Packing Line 11,1st,52.90%,0.585696869,0.495772603,1,6032,9321.999283,1.800000153,17627.404
2-Apr-20,Packing Line 11,1st,72.20%,0.944483566,0.764852524,1,1500,17627,1.200000076,24404.738
3-Apr-20,Packing Line 11,1st,64.40%,0.937050171,0.687687836,1,1500,13993,1.200000114,21712.998
6-Apr-20,Packing Line 11,1st,55.40%,0.843129883,0.656919022,1,3344,10762,0.600000076,19430.621
8-Apr-20,Packing Line 11,1st,56.70%,0.835614395,0.678444061,1,3279,9758,0.599999962,17212.377
9-Apr-20,Packing Line 11,1st,69.30%,0.887555084,0.780957718,1,1199,6165.000977,0.600000038,8894.2705
10-Apr-20,Packing Line 11,1st,55.70%,0.937429504,0.594273987,1,998,8136,0.600000038,14604.464
2-Jan-20,Packing Line 12,3rd,76.50%,1,0.779346848,0.982133179,0,1814,0.599999962,2369.9333
3-Jan-20,Packing Line 12,3rd,73.30%,0.899098358,0.832327271,0.979868088,1757,5646,0.599999962,7699.6665
4-Jan-20,Packing Line 12,3rd,62.70%,0.871782227,0.681706696,0.980368767,1500,3204,1.200000076,5106.0498
6-Jan-20,Packing Line 12,3rd,67.60%,0.906344452,0.756555405,0.985485611,1302,4005.999023,0.599999962,5928.25
7-Jan-20,Packing Line 12,3rd,71.50%,0.525141087,2.002723427,0.99106205,4204,5757,1.200000114,8046.3335
9-Jan-20,Packing Line 12,3rd,62.80%,0.820429764,0.777339935,0.985424805,3602,5544,0.600000038,8821.5996
10-Jan-20,Packing Line 12,3rd,70.80%,0.962344666,0.742237473,0.991181183,300,2809.99707,0.600000038,3968.9834
11-Jan-20,Packing Line 12,3rd,45.80%,0.798456345,0.644750913,0.978778025,2686,2211.999878,1.800000153,4825.5835
14-Jan-20,Packing Line 12,3rd,61.80%,0.748381042,0.855279617,0.96615593,5401,5738,0.600000076,9278.5996
15-Jan-20,Packing Line 12,3rd,52.50%,1,0.608389587,0.971104393,0,1506,1.200000114,2869.9668
16-Jan-20,Packing Line 12,3rd,32.00%,0.497125301,0.682078247,0.976566467,8699,2442,1.200000076,7626.8496
18-Jan-20,Packing Line 12,3rd,70.10%,0.937656994,0.896825571,0.949494972,685,3036,2.400000153,4332.5503
20-Jan-20,Packing Line 12,3rd,56.80%,1,0.589240405,0.970139465,0,2037.999939,1.800000114,3586.6335
21-Jan-20,Packing Line 12,3rd,72.30%,1,0.686821938,0.976849869,0,4770,3.000000038,6593.8667
22-Jan-20,Packing Line 12,3rd,60.50%,0.590505193,0.471684227,0.651146444,600,1185,1.2,1957.3167
23-Jan-20,Packing Line 12,3rd,59.10%,0.825382385,0.871310679,0.977222036,5718,4284.000977,1.800000153,7248.0498
24-Jan-20,Packing Line 12,3rd,64.20%,0.795040894,0.832874527,0.96901413,2579,3096,0.600000076,4825.0498
27-Jan-20,Packing Line 12,3rd,71.30%,0.490276489,1.000118942,0.996705399,3229,2693,1.2,3777.55
28-Jan-20,Packing Line 12,3rd,34.80%,0.827962914,0.27112463,0.489330788,6866,3027,1.200000076,8696.667
29-Jan-20,Packing Line 12,3rd,68.40%,0.715096703,1.024968147,0.988101883,3533,3251.999878,1.2,4755.8833
30-Jan-20,Packing Line 12,3rd,64.50%,0.93141449,0.699655533,0.989665527,1139,5266.998535,0.600000038,8166.7168
31-Jan-20,Packing Line 12,3rd,39.10%,0.688715973,0.573173294,0.990671005,4560,2761,0.600000038,7060.1001
3-Feb-20,Packing Line 12,3rd,70.30%,0.781364594,0.910099716,0.988171005,1788,2172,0.600000076,3090.8999
5-Feb-20,Packing Line 12,3rd,63.00%,0.86598526,0.740401535,0.982359924,3291,6794.000977,0.600000038,10786.417
6-Feb-20,Packing Line 12,3rd,40.30%,0.804937592,0.519187469,0.964218445,4393,4096,0.600000038,10164.783
7-Feb-20,Packing Line 12,3rd,18.00%,0.574101529,0.364961348,0.971937046,7831,1167,1.800000076,6474.0835
8-Feb-20,Packing Line 12,3rd,60.50%,0.554896126,1.11817215,0.975490189,300,199,0.600000038,328.78333
10-Feb-20,Packing Line 12,3rd,30.40%,0.884615326,0.356278839,0.965342331,900,1142,0.600000038,3753.5334
11-Feb-20,Packing Line 12,3rd,43.80%,0.999697113,0.457647972,0.95660881,6,4299,0.599999962,9822.75
12-Feb-20,Packing Line 12,3rd,32.30%,0.763471489,0.318510914,0.48138916,9964,2897,1.200000114,8964.5
13-Feb-20,Packing Line 12,3rd,47.70%,1,0.493112831,0.967471848,0,3004,0.600000038,6296.7334
14-Feb-20,Packing Line 12,3rd,60.40%,0.952225037,0.606041298,0.97532608,1201,8256.999756,1.2,13672.2
15-Feb-20,Packing Line 12,3rd,54.20%,1,0.556121826,0.974683533,0,1232,0.600000076,2272.8833
16-Feb-20,Packing Line 12,3rd,51.70%,0.924317322,0.581285362,0.961908646,1394,4697,0.600000038,9088.167
18-Feb-20,Packing Line 12,3rd,67.00%,0.972447357,0.69607132,0.990246735,289,3249,0.600000038,4847.1499
19-Feb-20,Packing Line 12,3rd,59.00%,0.729483337,0.853152847,0.948087463,445,347,0.600000038,588.08331
20-Feb-20,Packing Line 12,3rd,62.80%,0.930521622,0.688262634,0.980319519,1023,4234,0.600000038,6743.7666
21-Feb-20,Packing Line 12,3rd,55.60%,0.966021614,0.653540649,0.926935349,1201,6589,1.200000038,11849.666
22-Feb-20,Packing Line 12,3rd,62.80%,0.991897812,0.653121109,0.970008545,59,2264,0.600000038,3602.8
23-Feb-20,Packing Line 12,3rd,63.80%,0.937878571,0.688139648,0.988380051,1200,5784,0.600000076,9067.3662
25-Feb-20,Packing Line 12,3rd,49.00%,0.35309761,1.404892731,0.987920609,14838,2290.000977,0.600000038,4672.7832
26-Feb-20,Packing Line 12,3rd,52.00%,0.816481934,0.652845612,0.97567215,2699,3810,0.599999962,7325.9502
27-Feb-20,Packing Line 12,3rd,47.40%,0.705882339,0.684790955,0.979726028,4800,3576,0.600000076,7550.9668
28-Feb-20,Packing Line 12,3rd,41.00%,0.83727417,0.53150177,0.921328659,2099,2635,0.600000038,6426.7832
2-Mar-20,Packing Line 12,3rd,54.10%,0.840889435,0.679823914,0.946341476,737,969.9996338,0.599999962,1793.0333
3-Mar-20,Packing Line 12,3rd,38.30%,0.679268112,0.575715828,0.980358963,5294,2895,0.600000038,7551.1665
4-Mar-20,Packing Line 12,3rd,34.70%,0.909081726,0.390787086,0.977152863,900,1668,0.600000038,4804.9668
5-Mar-20,Packing Line 12,3rd,46.30%,0.771591263,0.609859009,0.983126373,3089,3088.000488,0.600000038,6675
6-Mar-20,Packing Line 12,3rd,50.40%,0.467981834,1.084904633,0.992047043,15345,3866.995361,0.599999962,7677.5166
7-Mar-20,Packing Line 12,3rd,46.60%,1,0.466082916,1,0,385,0.600000038,826.03333
9-Mar-20,Packing Line 12,3rd,30.30%,0.898601405,0.256068064,0.638740565,609,506,1.800000038,1668.95
10-Mar-20,Packing Line 12,3rd,41.20%,0.854902725,0.495327873,0.973853226,1499,2123,0.600000076,5148.1001
11-Mar-20,Packing Line 12,3rd,55.40%,0.938218994,0.608792534,0.970387192,870,3834,0.599999962,6917.25
12-Mar-20,Packing Line 12,3rd,39.70%,0.649655914,0.618707657,0.987204285,5396,2545.999756,0.600000038,6416.2666
13-Mar-20,Packing Line 12,3rd,50.40%,0.862493896,0.589871826,0.990430603,1986,3312.000244,0.600000038,6572.8335
14-Mar-20,Packing Line 12,3rd,56.00%,1,0.564186172,0.993138885,0,2894.999512,0.600000038,5166.7334
16-Mar-20,Packing Line 12,3rd,50.40%,0.75,0.380830202,0.998487892,300,1016,1.200000076,2014.9
17-Mar-20,Packing Line 12,3rd,61.90%,1,0.619897919,0.998558807,0,5543,0.600000038,8954.7002
18-Mar-20,Packing Line 12,3rd,27.90%,0.690448837,0.41141861,0.983471069,807,357,0.600000038,1277.8833
19-Mar-20,Packing Line 12,3rd,55.40%,0.794175644,0.706391068,0.987907791,3654,4574.998047,0.600000076,8254.917
20-Mar-20,Packing Line 12,3rd,67.30%,0.87821579,0.776923218,0.986038818,1761,4167,0.599999962,6193.7002
23-Mar-20,Packing Line 12,3rd,51.60%,0.854457474,0.60409874,0.998838425,511,859.9997559,0.600000038,1668.0333
24-Mar-20,Packing Line 12,3rd,50.50%,0.849011116,0.599355507,0.986445465,2342,2839.000977,1.200000076,5619.0332
25-Mar-20,Packing Line 12,3rd,58.90%,1,0.598914642,0.984090424,0,5504.994141,0.599999962,9340.2168
27-Mar-20,Packing Line 12,3rd,47.00%,0.844839478,0.566752014,0.981021881,899,1344,0.600000038,2861.2334
30-Mar-20,Packing Line 12,3rd,65.90%,1,0.661463165,0.996737366,0,611,0.599999962,926.73334
2-Apr-20,Packing Line 12,3rd,60.50%,0.981072388,0.619365997,0.995187912,275,4343,0.600000038,7181.8501
3-Apr-20,Packing Line 12,3rd,30.00%,0.627560902,0.61245554,0.986625328,5099,1516,1.2,5059.9336
6-Apr-20,Packing Line 12,3rd,31.60%,1,0.317236843,0.996903992,0,322,0.600000038,1018.1667
7-Apr-20,Packing Line 12,3rd,52.20%,0.967784119,0.554691086,0.97322937,739,5744,0.600000076,10994.35
8-Apr-20,Packing Line 12,3rd,46.00%,0.8454673,0.577930145,0.940881195,658,938.9997559,0.600000076,2042.4833
9-Apr-20,Packing Line 12,3rd,53.20%,0.898669281,0.598603859,0.988235321,1759,4284,0.600000038,8058.4165
2-Jan-20,Packing Line 12,2nd,61.60%,0.977572327,0.63995369,0.984378967,570,7814,0.599999962,12688.6
3-Jan-20,Packing Line 12,2nd,73.90%,0.985185242,0.773391953,0.970521927,242,6025,0.600000076,8147.6831
4-Jan-20,Packing Line 12,2nd,78.80%,0.965068817,0.825354309,0.989587936,599,6748,0.599999962,8560.9502
7-Jan-20,Packing Line 12,2nd,58.90%,0.897728577,0.781780357,0.983334846,1801,3136,1.200000114,5324.9165
9-Jan-20,Packing Line 12,2nd,63.10%,0.985465546,0.65325531,0.979834747,323,6997,0.599999962,11092.634
10-Jan-20,Packing Line 12,2nd,54.20%,0.877140427,0.63155426,0.978335342,1557,3432,0.600000038,6332.5669
11-Jan-20,Packing Line 12,2nd,69.90%,0.91667038,0.767891083,0.992339172,1857,7772,0.600000038,11126.533
13-Jan-20,Packing Line 12,2nd,67.00%,0.930779114,0.737505722,0.976373291,1028,4959,0.600000038,7398.8833
14-Jan-20,Packing Line 12,2nd,65.70%,0.946971054,0.703943558,0.985467758,878,5425,0.600000038,8258.1504
15-Jan-20,Packing Line 12,2nd,45.40%,0.651130371,0.82624733,0.933472862,9633,5663.000244,1.200000114,12484.7
16-Jan-20,Packing Line 12,2nd,62.70%,0.928593597,0.697011795,0.969328842,1840,8059,0.600000038,12845.3
17-Jan-20,Packing Line 12,2nd,61.10%,0.79022789,0.78378891,0.985714264,3001,4347,0.599999962,7120.1167
18-Jan-20,Packing Line 12,2nd,65.60%,0.992524567,0.670998154,0.984366074,118,5162.998047,0.600000038,7875.5835
20-Jan-20,Packing Line 12,2nd,59.50%,0.919363747,0.681242981,0.925117874,1500,4956,1.200000114,8325.6836
21-Jan-20,Packing Line 12,2nd,51.60%,0.788511887,0.677037201,0.966287842,4201,5102,0.599999962,9890.3838
22-Jan-20,Packing Line 12,2nd,56.60%,0.898743629,0.643633347,0.978703003,1514,4155.000488,1.200000076,7346.7998
23-Jan-20,Packing Line 12,2nd,67.90%,0.19516325,0.897261353,0.490074768,12109,3012.000732,1.2,4439
24-Jan-20,Packing Line 12,2nd,59.30%,0.911941681,0.670366364,0.969379578,1800,6015,0.600000038,10149.917
27-Jan-20,Packing Line 12,2nd,61.00%,0.963718033,0.652072067,0.97096405,299,2508,0.599999962,4110.3501
28-Jan-20,Packing Line 12,2nd,57.20%,0.99617157,0.580415001,0.989439468,98,7308,0.600000076,12774.283
29-Jan-20,Packing Line 12,2nd,54.30%,0.79347847,0.619886971,0.992684097,1872,2875,1.200000076,5296.1499
30-Jan-20,Packing Line 12,2nd,59.90%,0.898948212,0.661274071,0.992080956,1500,4612,1.2,7698.4336
31-Jan-20,Packing Line 12,2nd,62.40%,0.89866394,0.700339661,0.991096115,2101,6456,0.600000076,10350.033
3-Feb-20,Packing Line 12,2nd,82.20%,1,0.837524109,0.981230469,0,1882,0.600000038,2290.0833
4-Feb-20,Packing Line 12,2nd,57.50%,0.818135757,0.714095688,0.983384857,3229,5090,0.600000038,8859.5664
5-Feb-20,Packing Line 12,2nd,71.10%,0.944007492,0.781071701,0.964759674,299,1888.999512,0.600000076,2655.5
6-Feb-20,Packing Line 12,2nd,60.70%,0.889908619,0.678248625,0.984551659,2101,4973.000732,2.400000153,8188.9995
7-Feb-20,Packing Line 12,2nd,44.40%,0.728894196,0.631112442,0.964366989,5700,4654.997559,0.599999962,10493.15
10-Feb-20,Packing Line 12,2nd,55.40%,0.966525307,0.583044949,0.991915932,300,1861,1.200000076,3357.95
11-Feb-20,Packing Line 12,2nd,52.40%,0.417991447,0.320270767,0.489381866,3921,6222,1.2,11871.899
12-Feb-20,Packing Line 12,2nd,53.50%,0.97576416,0.55828846,0.98147049,601,6621,0.600000038,12383.483
13-Feb-20,Packing Line 12,2nd,57.60%,0.955165176,0.623952141,0.967045822,901,5781,0.600000076,10030.583
14-Feb-20,Packing Line 12,2nd,57.30%,0.913558426,0.647445602,0.969159927,2102,6945.000488,0.600000038,12115.384
17-Feb-20,Packing Line 12,2nd,64.20%,0.900541458,0.724102859,0.984008179,900,2892,0.600000038,4507.0835
18-Feb-20,Packing Line 12,2nd,61.00%,0.89125412,0.693791656,0.98650238,2401,6724.00293,0.600000038,11022.983
19-Feb-20,Packing Line 12,2nd,62.30%,0.857632446,0.735915527,0.986939087,2700,5894,0.600000038,9462.167
20-Feb-20,Packing Line 12,2nd,43.60%,0.894458923,0.494495964,0.98663887,2099,4283.000488,0.600000038,9814.4668
21-Feb-20,Packing Line 12,2nd,67.00%,1,0.678009186,0.987511826,0,9410.000977,0.600000038,14054.384
22-Feb-20,Packing Line 12,2nd,70.30%,0.954245148,0.747325516,0.985436935,748,5481,0.600000076,7799.3999
24-Feb-20,Packing Line 12,2nd,56.70%,0.831203194,0.653256359,0.991539955,1720,5292,1.200000076,9329.0332
25-Feb-20,Packing Line 12,2nd,52.70%,0.910214157,0.625450554,0.925877533,1199,3509.99707,0.600000038,6659.1167
26-Feb-20,Packing Line 12,2nd,59.80%,0.856722107,0.701724091,0.994159851,1800,3745,0.600000038,6265.9834
27-Feb-20,Packing Line 12,2nd,46.80%,0.917672882,0.614219627,0.982514801,2400,3682.000732,1.200000076,7862.9331
28-Feb-20,Packing Line 12,2nd,56.50%,0.43868084,0.32759346,0.491969109,2571,4961.997559,1.2,8779.8672
29-Feb-20,Packing Line 12,2nd,62.00%,0.847908707,0.744289017,0.983078156,1200,2440,0.600000038,3932.8833
2-Mar-20,Packing Line 12,2nd,53.00%,0.949432259,0.61886404,0.961941833,1621,4955.999878,1.200000076,9342.4336
3-Mar-20,Packing Line 12,2nd,54.60%,0.823450317,0.672325287,0.986554642,4201,6456.999512,0.600000038,11822.05
4-Mar-20,Packing Line 12,2nd,12.30%,0.325746498,0.390456085,0.967699432,16145,1468,0.600000076,11927.066
5-Mar-20,Packing Line 12,2nd,57.00%,0.807514725,0.710112839,0.994669876,4544,6718,0.600000038,11778.316
6-Mar-20,Packing Line 12,2nd,62.30%,0.961477585,0.654444122,0.990459366,900,7266.998047,0.600000076,11660.217
7-Mar-20,Packing Line 12,2nd,68.40%,0.848979797,0.811707077,0.992835007,2820,6373.996094,0.599999962,9316.1836
8-Mar-20,Packing Line 12,2nd,67.90%,0.962390289,0.738477936,0.955215073,900,8105,0.600000076,11938.866
9-Mar-20,Packing Line 12,2nd,62.10%,0.97110939,0.686220703,0.932367859,600,6438,0.600000076,10361.717
10-Mar-20,Packing Line 12,2nd,58.30%,0.804412003,0.744802322,0.973856506,4504,6705.000977,0.599999962,11491.7
11-Mar-20,Packing Line 12,2nd,17.20%,0.421545639,0.420474281,0.968000031,2470,363,0.599999962,2115.6667
12-Mar-20,Packing Line 12,2nd,62.80%,0.937518234,0.67333374,0.994182205,1500,7519,0.600000038,11980.75
13-Mar-20,Packing Line 12,2nd,71.70%,1,0.722046585,0.993315964,0,9511,0.600000038,13260.917
14-Mar-20,Packing Line 12,2nd,68.50%,0.950764542,0.727699509,0.989912186,1201,8340.996094,0.600000038,12178.566
15-Mar-20,Packing Line 12,2nd,69.90%,0.920063934,0.762094345,0.996701813,1800,7857,0.600000038,11242.55
16-Mar-20,Packing Line 12,2nd,68.30%,0.932395859,0.735528259,0.996184692,1500,7572,0.600000038,11083.35
17-Mar-20,Packing Line 12,2nd,55.70%,0.908257217,0.618235168,0.991688156,2401,7278.002441,0.599999962,13069.967
18-Mar-20,Packing Line 12,2nd,63.60%,0.887505646,0.722836227,0.991570053,3000,8469,0.600000038,13313.667
19-Mar-20,Packing Line 12,2nd,44.10%,0.764211884,0.583789749,0.9893573,4998,4648.000977,0.600000076,10530.35
20-Mar-20,Packing Line 12,2nd,69.10%,0.983896942,0.700707779,0.992686386,300,5242.999878,1.200000076,7583.8662
21-Mar-20,Packing Line 12,2nd,58.90%,0.845249023,0.706158218,0.986282196,2197,4169.99707,0.600000038,7083.5
22-Mar-20,Packing Line 12,2nd,14.10%,0.211136894,0.685512238,0.975388184,20400,1823.000488,0.600000076,12913.083
23-Mar-20,Packing Line 12,2nd,57.60%,1,0.585769577,0.983695602,0,1267,0.600000038,2198.8167
24-Mar-20,Packing Line 12,2nd,49.40%,0.762624359,0.65065094,0.996001892,4320,4484.002441,0.599999962,9072.917
25-Mar-20,Packing Line 12,2nd,48.20%,0.781067581,0.624375229,0.988855667,2100,2307.000977,0.600000038,4783.8833
26-Mar-20,Packing Line 12,2nd,24.80%,0.399970131,0.623631287,0.995169067,4019,824,0.600000038,3319.5166
27-Mar-20,Packing Line 12,2nd,50.30%,0.848646431,0.590356846,0.957679138,2214,3913.999634,1.2,7776.8838
30-Mar-20,Packing Line 12,2nd,56.20%,0.695936267,0.465787169,0.995409317,1769,4333,1.800000076,7703.3999
31-Mar-20,Packing Line 12,2nd,58.30%,0.844365921,0.694202728,0.994199142,3301,6170,0.600000038,10587.533
1-Apr-20,Packing Line 12,2nd,59.70%,1,0.597014961,1,0,208,0.600000038,348.39999
2-Apr-20,Packing Line 12,2nd,57.60%,0.921147079,0.629651413,0.992442551,1801,6566,0.600000076,11406.866
3-Apr-20,Packing Line 12,2nd,56.60%,0.880460587,0.649768677,0.989725266,2118,5008.996582,0.599999962,8846.417
6-Apr-20,Packing Line 12,2nd,43.30%,0.791913147,0.554761276,0.984933014,5100,5295,0.600000038,12237.017
7-Apr-20,Packing Line 12,2nd,72.20%,1,0.737446976,0.979363098,0,3844,0.600000076,5322.4165
8-Apr-20,Packing Line 12,2nd,67.30%,0.98026619,0.69306015,0.990593872,433,7372,0.600000038,10954.05
9-Apr-20,Packing Line 12,2nd,60.40%,0.964699402,0.636072235,0.98513588,899,7688,0.599999962,12718
10-Apr-20,Packing Line 12,2nd,67.20%,0.920080338,0.71145195,0.99683857,900,4977,1.2,7400.75
2-Jan-20,Packing Line 12,1st,50.80%,0.889001999,0.584657593,0.976457977,2399,5475,0.599999962,10787.634
4-Jan-20,Packing Line 12,1st,57.70%,0.984719238,0.602864609,0.972009125,249,4688,0.600000038,8124.2832
7-Jan-20,Packing Line 12,1st,64.00%,0.880685196,0.746462402,0.97429306,2403,6443,0.600000076,10059.35
8-Jan-20,Packing Line 12,1st,48.50%,0.756918449,0.694476414,0.977619286,3302,2749,1.200000114,5666.75
9-Jan-20,Packing Line 12,1st,47.20%,0.760395508,0.647820358,0.959152069,3780,3709.999756,0.600000038,7852.2168
